ad_id,advertiser_name,keywords,bid_price,quality_score,historical_clicks,historical_impressions
d866c9ff-b081-5b74-8812-3b38a817ba28,Castillo and Sons,beauty|fitness|flights|protein|skincare,2.88,3.25,406,9965
53f65dea-1b03-5400-9643-8d7e2ece8fb2,Foster-Duncan,electronics|jackets,2.63,2.80,917,16058
b6f3c268-949d-5b3a-b4d1-8c2c220950ac,"Gilbert, Fitzgerald and Sanchez",laptop|skincare,3.02,3.42,586,9906
65223c60-b085-5488-b175-e138733d1867,Adams Group,protein|shoes|travel,3.03,2.23,447,12996
a967b26b-28bc-59b7-894e-bcd8e46300b9,Cohen-Johnston,electronics|insurance|laptop|workout,0.78,2.83,1399,19180
08d1bf4d-d86a-598f-b875-de271a2766b8,Powers Group,fitness|headphones|smartphone|sneakers|yoga,2.76,6.44,1763,13662
02bf5663-4f03-5fc1-82a6-350c31b95c3e,Bailey-Flores,jackets|protein,2.45,9.38,3126,19239
04e8b241-1665-57d6-9f2b-4c0635def4ff,"Rios, Carrillo and Jackson",beauty|gym|laptop,2.70,5.96,1215,10568
f79bee81-3e00-509c-a9c6-9b1db5529c05,Jensen-Branch,beauty|education|hotel|jeans|protein,4.32,9.63,2931,19754
52b87770-5b2a-59b5-9140-7d14912c1c67,Hanson-Alexander,gaming|gym|travel,1.52,1.10,97,19446
cbe1f94b-cf45-5e2b-81f4-4e88d7a80f60,Gonzalez LLC,books|flights|headphones,2.07,3.00,128,2364
247169ef-6cb1-518f-bfd8-a22f41f2314c,Todd Inc,fashion|skincare,2.01,4.16,2031,17861
b9622031-f955-563c-85cb-f4220852432e,Singh and Sons,electronics|fitness|hotel|workout,4.83,8.47,169,1171
dc715a87-148f-563d-860e-b39f7a91f1eb,"Mcintosh, Melton and Wilkins",finance|flights|laptop|skincare|smartphone,2.65,3.20,622,10370
a9777674-091d-5443-aa01-f4089c2ca606,Cooper Inc,flights|gym|smartphone|workout,2.82,7.27,554,4155
3628a224-e44b-59cb-91d7-d1718ebe996c,Cole-Johnson,flights|shoes,0.74,9.70,1665,11873
eaa00856-945a-56df-988b-e3a672aed595,Singh and Sons,fitness|shoes|smartphone,4.65,5.67,363,3403
a27bd650-3f6e-5eb9-accb-6412b6385992,Payne LLC,beauty|finance|headphones|jackets|sneakers,4.65,6.65,1118,9939
f56b9356-3e3d-5ded-a5fe-87c1c37939b1,"Webb, Blair and Thomas",headphones|vacation,2.45,2.54,735,16315
1db5da14-720a-51e9-a4b5-b58a0bb7c601,"Barnett, Bennett and Escobar",education|shoes|skincare,1.85,9.08,384,2966
8990e7c4-ab90-5246-ae51-ade7d70183d6,"Williams, Jackson and Campbell",gaming|hotel|protein|yoga,1.63,4.00,777,10809
b83baf3d-46d2-5f40-a94b-2024a1c27b0d,"Williamson, Brown and Pena",education|headphones|vacation|workout,3.66,5.09,1012,16453
f96bc25e-fa81-5bd0-bc35-2312cafe4f15,Jones Ltd,education|gaming|vacation,4.90,2.34,704,14412
6b3dd31f-9d58-5d7d-81f3-867e1c91420f,Alvarado-Durham,fashion|fitness|gaming|protein|workout,2.18,7.08,577,6556
f9ed8605-796f-59f8-9d83-18af6058f303,Lin-Smith,fitness|insurance|shoes|workout,3.87,9.52,1622,11241
f1d0f358-78b6-5abb-b5da-0a102c754f5c,"Hughes, Whitney and Romero",beauty|headphones|jeans|laptop,3.43,1.95,438,18576
9c5656b7-6d87-5648-8b8e-0682f1b44610,"Garcia, Stewart and Delacruz",electronics|jeans,0.83,2.43,802,16745
673d232c-0227-5855-888c-40d47e7fd44c,"Miller, Gonzalez and Rasmussen",fitness|gaming|running|workout,2.93,5.63,754,9714
b7d31a64-97df-54b0-821b-eaadb307eb92,"House, Smith and Wright",books|jeans|protein,1.71,3.46,301,6628
316a381f-370d-5d9c-a273-b78e016aeb47,"Torres, Burns and Garner",gaming|gym|running,3.61,3.30,421,9435
ed7102b8-a3ab-5d87-a294-5b547b626aa4,Reed LLC,education|flights|jackets|laptop,1.50,1.19,302,15068
415a3fa2-681b-5852-bdee-f2f12f6e849b,Garrett-Young,books|fashion,2.41,5.43,1394,17493
1bc73815-303d-50f5-9f6b-707a7d6a631e,"Hill, Brown and Scott",beauty|hotel|jackets|shoes,3.91,8.34,966,7353
ccff1432-4ab1-5b78-a802-b8e03b233fcb,Zamora-Briggs,insurance|jackets|protein|running,1.19,1.22,439,19449
9286e6f8-2f08-5394-9b01-6e561f202210,Raymond LLC,fashion|gaming|hotel|jackets|travel,2.84,3.52,1092,14069
81db35ea-ddde-5dda-8872-6e372283dcb3,Hernandez Group,insurance|jackets|running|smartphone|yoga,1.27,1.25,122,8185
bef537fb-5843-5a2d-81fa-91e2e49ba486,"Taylor, Blair and Meyer",books|headphones|insurance|running,2.84,5.67,600,8059
f5f4b1d5-c9ba-5e10-b71e-3eac818c786b,"Salazar, Garrett and Perez",jeans|protein|skincare|travel|yoga,1.88,8.74,1658,16583
8352780c-3d13-5185-be76-94d9053ad071,Berry Group,books|flights|workout,4.94,4.18,474,5530
e726b513-e539-5fd7-8aae-37838f3525fe,Browning-Murphy,flights|travel|yoga,4.37,1.49,353,12846
6d6a01b4-dfb1-5113-ad31-015998a13fed,"Anderson, Delgado and Carpenter",beauty|running,3.97,7.51,238,1793
9ec25a45-69f5-5a8e-8af4-e932974875c7,"Mcbride, Huffman and Parker",jeans|shoes|travel|yoga,1.59,1.95,327,10531
6ab3d4d2-9778-58e4-ac5e-cfdba04414e0,"Roach, Browning and Jordan",hotel|jackets|vacation,2.43,1.45,878,16890
12767517-adb8-5947-82f6-3bbacaf63627,Douglas PLC,beauty|electronics|fashion|jeans,3.44,3.49,347,7858
9d57b38d-eb30-540e-aaac-7aa71cd9e098,Stewart PLC,flights|smartphone,2.44,7.33,335,2496
5548d397-96c8-5ef6-8769-65985ced3a51,"Fry, Wilson and Stewart",education|gym|jeans,2.95,8.64,344,2563
0e003b5a-5bbe-549a-8966-ab3dfa1e0edf,Acosta LLC,fitness|jeans|laptop,2.49,7.60,1269,9282
bda10db8-8a23-585e-bdd7-67e7eaffdbcf,Ali-Turner,beauty|yoga,4.56,3.90,597,10612
1d830f94-a3d4-53d7-b48b-1e2bd5ce43cc,"Peck, Shannon and Mahoney",hotel|protein|running|skincare|yoga,2.00,7.87,1188,10048
2dc2bcf2-a2dd-5805-a2aa-936507f0b859,Hernandez-Lopez,beauty|education|fitness|hotel|jackets,2.40,2.88,265,4959
c81c7d28-1f84-52c7-840c-4ab2eac74f1c,Lopez PLC,fashion|jackets,2.21,3.46,413,8509
c0288c8a-a402-5898-9cbb-c7796d2ed967,"Adams, Bradley and Hall",jeans|sneakers|vacation|workout,4.97,3.36,964,12846
a1765387-e781-553b-9ea1-7a1cca6d9166,Hall Inc,electronics|vacation,0.52,1.83,121,8044
b5f9905f-7faa-5690-b3c7-ab76f69e92c9,Miller-Chan,gaming|gym|yoga,1.15,8.72,2341,18161
939d463b-f661-536f-a985-52320c42fe2f,Shaw PLC,hotel|protein|skincare,2.73,4.11,1222,15801
2914ea0c-b4c8-59e0-b3e9-14875f3509fc,Joseph-Brooks,beauty|yoga,4.90,2.88,196,3367
64a1dac2-1919-5fb4-a37c-bdd1fbf4c964,Henry-Taylor,flights|running|vacation,2.69,2.27,195,4800
0ee45a6d-fb02-54d6-a74f-7ee5120c7eb4,Perez Group,jackets|laptop,4.87,9.21,1200,7731
2289c94c-b083-5466-83be-1e9661fed8c5,Schaefer Group,hotel|laptop|sneakers|workout,2.07,6.25,328,3874
70f4a5cb-aecb-5599-b26d-8378e0e81721,Newton and Sons,beauty|flights|smartphone,3.03,6.07,1288,15539
c0127367-b2f4-5735-ae4a-70b0e95ff4f7,Jones Group,books|electronics,4.97,2.31,439,13203
4cfc881f-28e1-5ad8-9afa-d96ccfeb4331,"Burns, Nguyen and Ellis",shoes|smartphone,3.75,4.49,898,15252
128684be-efd6-57d1-83f2-4584b3524601,Patterson Inc,electronics|flights|headphones|skincare,2.64,6.74,1001,8997
8eebac76-e033-5f95-aff1-f70de6dc9bf0,"Moss, James and Edwards",gaming|running|yoga,2.78,9.51,2466,16614
8b37513e-34bb-50f4-81e5-d00969fe4693,"Crosby, Armstrong and Herrera",books|headphones|running,4.29,8.60,2269,19258
2e245f3a-1773-5302-87d7-ac62a74c3842,"Liu, Buchanan and Meyer",gym|hotel|protein,3.86,2.82,207,3877
e8f250e7-4f04-59c9-8519-79939730e8f0,Bryant-Rich,protein|workout,2.89,7.59,2149,16966
b9ed06c3-acae-5fc3-8449-fc48f54fcb5d,Stone Group,finance|jackets|smartphone,2.76,2.86,65,1123
1f8d7b80-8d10-543b-be67-ad1a70ab3b01,"Williams, Hughes and Hubbard",sneakers|travel,3.43,5.16,90,1874
53da4e4f-5f7a-50b1-8275-f637d40c73c5,Lee Group,books|hotel|laptop|shoes|sneakers,3.74,3.79,341,3616
c329c43e-456f-5443-8f20-34e40b8b350f,Wilkerson-Ayala,flights|running|shoes|sneakers,0.73,1.42,325,6361
370da91b-4ec4-5681-8b93-38ccc22b967c,Murray-Henderson,hotel|smartphone|sneakers|vacation|workout,1.03,9.68,711,4731
365ba7dc-1401-5275-beb9-8d9b91cde57c,"Ellison, Vaughn and Mckee",beauty|books|jeans|running|sneakers,4.97,4.82,861,11713
c7d6dc50-fd4f-52ea-bce3-49db85440902,Gallegos-Hayes,finance|laptop|protein|skincare|workout,4.37,7.83,90,874
ffbe8591-7394-533f-aae4-58e7664f6e8e,"Mason, White and Richards",finance|flights,4.82,7.04,1239,13475
8f1bc57a-1ed4-5d12-810e-69caba0e072b,"Payne, Long and Morris",hotel|protein|yoga,0.81,5.26,1377,18099
a56723ff-0573-5a36-a6b7-cda60ba7c25b,White PLC,gaming|shoes,0.55,7.79,1704,11925
d331dadb-1812-561c-8644-60774e656067,"Huang, Khan and Davis",electronics|gaming|headphones|workout,0.61,3.04,1422,17729
86eb7425-f6a1-5ff6-9fd1-19c5c6be41fe,Holt-Meadows,fashion|laptop,2.89,1.40,935,18987
517c5a10-cb29-5497-8a1a-7d7b4c1eb36f,Higgins Inc,fashion|headphones,3.34,1.07,431,12812
22da20dc-c1a4-5cf6-b0fc-b333bd67c43e,Wilson Group,fitness|headphones|workout,1.29,6.87,1190,12622
84d57421-79a8-5a2c-b830-137301777921,"Cox, Mills and Cruz",electronics|headphones|protein|sneakers|vacation,2.34,7.87,2326,16595
274dc730-55c6-52fb-8162-de3635980f04,"Salazar, Moore and Pierce",fashion|gaming|protein|vacation,4.29,2.78,749,10512
5ddfd86f-13f6-57e8-9a8e-27c7d863871a,Tate LLC,beauty|books|insurance|smartphone|sneakers,1.57,6.79,1715,18259
2ef7be6a-06ca-50e3-bffc-c80149a12a23,"Savage, Huffman and Martin",beauty|shoes,3.45,8.06,872,6705
00e96560-acf3-578c-898e-57e64d0e4a00,White Ltd,fashion|gym|headphones|skincare,1.07,1.81,1028,18872
0afb1673-e4f5-5f88-88f5-40f2eac9b464,Barnes LLC,headphones|sneakers,2.86,8.75,784,5558
60a884ee-7ad1-52fc-94ed-434f36a9f72b,"Mack, Griffin and Sims",beauty|hotel,4.36,9.22,2727,18697
6d2fc555-eaf9-590e-a984-492efd989c34,Roach and Sons,gaming|laptop|smartphone|travel,0.76,2.58,481,10408
3c610bdb-26cb-5417-bbb0-b3a1f2481a43,Dean LLC,gym|laptop|yoga,1.94,3.15,1023,16059
4d373c29-29d6-5bde-abdb-8d5fdd54be37,Ellis Group,laptop|vacation,4.98,9.57,1673,10782
8aec83d4-2e20-5dfc-a121-6cb36b5ce1cf,"Aguirre, Franklin and Snyder",books|electronics|fashion|hotel|jeans,1.48,2.55,499,18760
7ba7917e-e678-5432-9f76-a557c67e5cd6,Chapman Group,fashion|travel,2.20,5.60,26,366
ea6957fc-0497-50d6-9ab4-f241a450bca5,Ortiz-Miller,running|workout,3.16,6.58,1797,16224
570c5b4f-16c5-5bcf-bbe4-24cb30bb3592,"Smith, Khan and Ramirez",education|gaming|jeans|protein|skincare,0.55,8.16,340,2418
2a92df15-0c24-57a0-becc-a992f327f3e6,"Grant, Bryan and Williams",electronics|fitness,0.65,8.18,1402,13859
3d462636-e85e-528b-aa42-3e0ddd38fa5c,Brown LLC,fashion|gym,0.96,9.57,1256,7849
c3e669bc-0d33-5b2b-92a3-a38a7e441cb8,Thomas Inc,insurance|protein|smartphone,3.28,7.43,1950,17941
9e64c245-468e-5952-a35e-2dc1f6148a65,"Lane, Morrison and Rivera",books|protein|running|travel|workout,4.17,9.87,842,5598
ec421618-737d-5730-96bf-494323afcc56,Williams Group,beauty|finance|flights|hotel,3.79,7.29,1787,19048
af22cdb8-d571-5809-859a-32311a06febe,Martin LLC,electronics|headphones|jackets|laptop|skincare,3.18,8.10,2129,16717
c4084822-d2ab-5570-8151-5e0bae5b8d64,"Guerrero, Graves and Armstrong",beauty|education|hotel,5.00,9.06,1199,9879
c1fe534a-746b-5909-aaa6-ac43b9f8461c,"Thompson, Gibson and Riley",travel|vacation|yoga,1.33,3.21,283,5025
03d56199-0b8f-5ca1-a6cc-e75b70abfc0d,Davis LLC,beauty|fitness|headphones,4.35,4.94,1816,18106
4e34df18-a842-50a7-bbaa-bdccc712ae61,Richardson-Gray,finance|gym|smartphone,1.08,7.81,1617,13302
2e6d51f7-094f-572f-9e8c-240fc2d67231,Chang PLC,gaming|shoes|workout,1.61,7.78,907,10025
2a082e6e-02a2-5318-b247-cef16c5b3a7c,Carter and Sons,books|education|jeans,3.99,3.99,921,10510
a24b8f8f-7eea-5c37-acfa-c13d48fa46c9,Neal LLC,electronics|shoes|skincare|sneakers,2.61,1.67,583,15890
5421e3f6-cbec-53ed-ac44-fbef0960b458,Rose-Warren,gaming|vacation|yoga,1.30,2.76,519,9190
664f3d87-39b1-5500-9b62-1db93a514be2,"Clark, Brown and Duncan",gaming|sneakers|workout,4.64,7.00,1183,13730
812f0b88-45a4-5372-838d-414ec193c4c0,"Rice, Miller and Ramsey",laptop|vacation|workout,2.32,1.54,973,16152
b6761039-4f48-5ad2-8e57-0ca6991ff6d5,"Peck, Andersen and Mitchell",education|flights|travel,4.96,1.68,335,9837
216413cb-e961-5ac4-9748-f6b010d24f13,"Abbott, Green and Andrews",gym|travel,2.56,7.87,2598,18186
0585146d-5a74-5e77-9ef9-0e4729c8ed31,"Gomez, Anderson and Hart",education|jeans|shoes,0.74,4.52,553,6551
1d532785-467e-5d86-9d88-1160665998b7,"Daniel, Jimenez and Morton",books|headphones|insurance|travel|yoga,3.45,1.19,33,6658
30fff46d-63be-5156-ac69-ca7db285bef6,"Hall, Roberts and Lee",beauty|flights|headphones|yoga,3.31,2.75,448,8738
bc5bb93e-82c4-5ea9-aa27-55d0cea7ea6d,Johnson Ltd,books|gaming|jackets|protein|skincare,0.81,6.20,1618,14531
61f7d571-e925-5a81-9504-5364ce3518aa,Mclaughlin and Sons,protein|shoes|skincare|vacation,2.22,6.44,1090,12338
45b45da5-8ad9-5612-8388-125d8b3fffea,"Duarte, Gutierrez and Cook",electronics|fitness|flights|gaming,3.01,9.31,1103,8945
32bd4bb5-f0af-5ed0-9d19-a24f144cda0e,"Shaffer, Lewis and Davidson",books|gaming|jackets|laptop|travel,4.07,7.30,271,2575
bb958f4c-f793-5401-a91d-7ec3f21ac978,"Campbell, Tyler and Parker",fashion|travel|workout,3.67,6.84,193,1995
0c318cb7-d108-50d7-ab5d-d44a4232de91,"Pierce, Wang and Wilson",beauty|electronics|running|shoes,4.96,4.87,288,3909
4c6d3458-1c45-59aa-9468-f31f8b37b483,Peterson-Ramsey,education|gaming,3.55,3.91,1059,17570
0bbd25c9-afe5-541e-84fb-35f6309a6414,"Choi, Collier and Lee",fitness|jackets,0.83,2.37,616,14254
5cb02566-b8b1-5d92-b32e-ffa6b99271fc,Nielsen-Mendoza,hotel|jeans|protein|yoga,2.24,4.51,587,10061
b1d8c97b-797d-5273-a3aa-aa0538cb1651,Robles-Brewer,gaming|skincare,2.41,2.31,374,17827
cf2b7101-526f-5a39-9e01-88554952cbfd,Moore-Murray,hotel|insurance|workout,1.87,1.93,591,14048
7821b97d-1353-5947-8449-7b80fed9149b,"Huang, Ford and Olsen",education|fashion|jackets|smartphone|workout,2.22,3.76,443,6758
8db27c5c-ee07-5a3b-bc5a-2789fcc92cc6,"Brown, Meyer and Cunningham",electronics|hotel|smartphone|travel,4.99,9.53,698,4224
ec501450-72a7-5232-beb8-fb5f47c0f7e8,"Stewart, Herrera and Clark",fitness|gym|hotel|skincare|sneakers,1.97,2.59,65,1977
ab0b9121-86f4-591c-8618-1911e8d9dcaf,"Rivera, Hendricks and Flynn",fashion|fitness|gaming|headphones|smartphone,3.39,4.46,723,15367
90886b4f-74ab-5827-9be2-0892b91df73e,Montes LLC,finance|fitness,2.34,1.51,673,14431
6d2851d9-6b48-54e0-8206-2059293e2c6a,Morgan Group,gaming|headphones|running|travel|workout,0.97,7.35,1339,10630
3d3a0875-aa1e-5e30-83ce-372b54cc7a1d,"Ferguson, Martin and Obrien",fashion|travel,0.60,9.83,91,629
5c9aec75-f3b0-502c-9a9f-929dd5d5bb38,Larson LLC,fashion|jeans|shoes|yoga,1.74,9.95,1296,9485
2dcd0db3-960e-5091-acd1-8bd573dba2fd,"Hodge, Mckinney and Nelson",gaming|jackets,3.00,3.60,308,3950
14a31f2d-97a3-54f5-b814-2daaba7dc1cf,Crawford and Sons,beauty|books|electronics|shoes|smartphone,4.69,8.29,803,6291
81ffec42-ef63-558f-a653-6237d7028a38,Hayes-Sampson,education|fitness|flights|laptop,1.02,2.33,383,9872
d8234382-5d42-5d65-b062-4798b64a18b6,Warren and Sons,jeans|laptop|sneakers|travel,1.65,2.32,115,3173
a1712bf7-91c1-543d-a85c-afeecb4a7138,Brooks Inc,fashion|gym|skincare|travel,2.84,9.17,481,3540
7faa539f-e400-5016-ab07-4b75a635365e,Gentry Group,electronics|gaming|protein|running,3.54,1.50,660,15992
e1f8428b-406c-5fc2-9f0c-e4795768cd32,"Johnson, Webb and Porter",headphones|shoes|workout,4.93,4.09,1316,16379
91f6f8b4-f02f-56c2-955c-feee060596f6,Peterson Group,fitness|gaming|jeans|protein,0.56,3.00,85,1607
155a074f-0e70-5c2e-830c-8dc70cde9363,"Russo, Collins and Murphy",hotel|skincare|vacation,1.27,9.33,2029,13655
c5bfe22a-9653-5095-9bb2-3e3fe5c2764e,Short PLC,beauty|education,4.86,3.21,789,13754
61b3b5a4-b73c-52da-bc72-1ae66a445c7f,"Haney, Harris and Johnson",travel|vacation|yoga,4.37,8.40,894,7311
5d4eaedb-2119-5739-8be6-b5c87c1f0a97,Reeves-Boyd,gaming|headphones|travel|vacation,3.92,2.13,86,1982
e32168fe-846d-5a3c-b029-a084eacf76e3,Collins Inc,shoes|smartphone,0.52,7.34,1749,15816
c1d14cb7-a59e-5cdc-b5ba-9462938371d3,"Charles, Wiggins and Cook",hotel|smartphone|vacation,3.75,2.82,285,9338
37780487-32f4-52f2-b923-c0adb47c648a,Garcia Ltd,gaming|jeans,1.14,1.42,195,14664
dae79c5f-b0a2-5ea5-8591-c48ac2443177,"Edwards, Lane and Collins",beauty|finance|fitness|gym|laptop,2.89,6.98,1998,18889
4ba36c91-6678-5c26-9053-0997cde7f3d8,Flores and Sons,books|finance|jackets|running|vacation,2.96,2.82,123,3215
d5bf1ba1-5ddd-50e3-bf96-b3a0c0293cfb,Hill-Flores,electronics|fashion|flights|protein|sneakers,3.94,6.90,847,12691
925c113d-0432-5981-b2a9-e24c6553a167,Lambert-Nelson,fitness|headphones|workout,4.45,5.09,1028,12124
5a4fceef-7375-5003-9aeb-2e217e5b8dd2,Hill Inc,fitness|insurance|laptop,2.08,6.90,1696,16734
ac302953-e1f9-5df4-98cc-d40351d5b01e,"Castro, Garcia and Daniels",gaming|protein|running|smartphone|workout,2.90,8.59,106,1071
69765131-0d33-5f30-a00a-2aac7e9c5bb0,"Flores, Thomas and Bush",gaming|headphones|laptop,2.29,4.26,143,2343
d958422f-a843-5b73-ab33-cda08042c574,Andrews-Jackson,beauty|flights,3.02,3.01,652,13188
0fa656b1-91be-519a-bd3d-9150cbb307a1,Austin-Morgan,electronics|fashion|workout,0.92,5.41,177,2021
7287f7f5-43f3-5bf7-bc6f-cca4168bad4f,Williams-Johnson,books|hotel|sneakers|vacation,4.46,1.92,400,11712
340b909a-7f84-5866-b15d-725ab824eb36,"Williams, Reyes and Miller",beauty|fashion|finance|fitness|smartphone,2.58,5.53,1827,17520
e19cafb7-db80-53bb-a923-053e263a7499,White-Carlson,headphones|vacation|yoga,4.65,3.14,283,6259
ac76d848-2f1d-51ba-9816-34aa90bd2aab,"Soto, Vaughn and Griffin",beauty|gaming|gym|running|workout,1.46,9.32,2425,17968
fe93cff2-f678-5727-a3b6-a07317ab963b,Edwards-Roth,books|gym|jackets|yoga,1.32,1.11,32,4950
dc027cba-5bca-5c67-be92-6f6900873d03,"Chang, Lamb and Miller",books|travel,4.02,3.29,768,15665
9bcc1da7-18d5-5f8e-8c26-45c7b285b978,Bradley-Davis,insurance|jackets,2.22,6.08,627,7507
b97abd50-9d89-5866-808e-be04c7494d99,"Mcdonald, Bryant and Cohen",jackets|jeans,2.83,4.21,1051,15136
7bb32eba-d955-5bbb-accc-6189d4225ded,"Miranda, Ruiz and Meza",gaming|shoes,1.51,4.39,849,11032
b1f7c605-683f-5cde-b381-4530bc27bba0,Callahan PLC,fashion|flights|vacation,2.28,6.85,1500,15899
fb10c9fb-b69b-5daa-9f31-7a2bd0dd45e4,Durham-Myers,education|finance|gaming|hotel|yoga,4.02,7.15,1553,14656
e16218a4-e053-52bf-a007-13bd44cafa5b,"Stark, Rivera and Valencia",books|finance|flights|insurance|running,1.83,2.61,639,12861
b8720e33-edb3-52a9-b3a1-f0e7635af5b8,Chavez-Johnson,finance|gym|running|smartphone|sneakers,4.99,9.00,1669,12110
b1ae53dc-7876-5db1-a9e4-3e67582b8993,Rodriguez-Mendoza,shoes|skincare|sneakers,2.77,7.43,1559,19492
f95794a3-c3a3-5a9c-94a6-4588d0d2695b,Campbell LLC,books|jeans|running|smartphone|travel,1.52,4.89,199,2657
a3db7188-3dff-51bc-aa34-92b0244d4b05,"Andrews, Romero and Sullivan",electronics|gaming|vacation,1.75,5.05,1170,16258
9c1ba915-9239-581d-97d8-2a4d6c5ec126,"Robles, Nguyen and Banks",fashion|hotel|jeans|smartphone,2.31,3.05,329,6414
f316d406-eb1c-5821-9e77-7fb61298ff53,Patel-Morales,books|education|electronics|jeans|sneakers,1.80,8.01,1756,16907
65044ff5-c0ee-506e-89e6-fef0217e178d,Allen-Sanchez,insurance|jeans|yoga,1.47,2.94,1162,15775
a9f52e77-f3b2-5b91-92a2-f6e5b3e1a44f,Dickson Group,fashion|laptop,4.85,6.12,1008,13173
1767a51d-8693-50b2-8342-efeed0b05230,Peterson Ltd,beauty|finance|vacation,3.13,8.29,2421,18021
ec77b22d-1c23-568c-8186-479bbcc23dd5,"Reynolds, Baird and Bradley",books|hotel|skincare|smartphone,2.69,3.32,9,302
d1aa6ebe-d10f-57ff-8f00-d7f33c0fb604,Stephens-Young,books|flights|headphones|shoes|sneakers,3.81,2.96,310,8472
7df6e581-71da-59fd-9013-3c2efe3deda8,"Caldwell, Stevenson and Joseph",education|smartphone,3.67,1.42,340,11665
f584560c-5f6b-53c8-9dbe-387a223e0bcf,Wilson-Carlson,beauty|fashion|gym,1.66,2.85,151,3146
da26d4b0-f5cb-5a01-9d35-f9f184741060,Peters-Short,fashion|finance|headphones|travel,2.30,2.82,151,2342
4c05ec90-2617-58c7-9903-38e395bcc7e1,Parker Group,protein|skincare|vacation|yoga,0.55,7.42,1818,14910
d3853375-9d44-5158-87fe-588c868fc031,George Ltd,beauty|flights|insurance|workout,4.79,3.78,542,9584
984f78bf-8583-5f44-b59f-934b350e87e3,"Wise, Gray and Snyder",travel|yoga,1.95,6.98,441,3672
ff711cc5-2e51-52fa-af60-abb937b8d763,"Brown, Robinson and Taylor",electronics|headphones|insurance|travel,0.87,2.80,742,17003
1bbfae95-086d-5ef0-bd4d-8a46a89c7d8b,"Berger, Fields and Smith",gaming|laptop|sneakers,4.71,5.55,1553,18627
b87bad88-d4a0-5b81-a587-bcf2486d8ebe,Guerrero Group,finance|jeans|protein,2.03,3.42,162,5343
4f76ef19-4622-50dd-8e8b-eab203416aea,"Carter, Gilbert and West",education|fashion,2.39,2.76,1074,15708
72bc779e-81ab-5aee-90ba-89cbd72e3955,Maldonado LLC,education|headphones|shoes,1.62,6.66,1309,18301
c68bc014-a1ce-58d8-b75a-03e96f6259a8,Hudson-Gentry,fashion|laptop|smartphone,2.61,3.51,1401,19728
c4439494-29cb-5c21-a80e-afad14313c32,Sellers-Zuniga,hotel|sneakers,1.98,6.73,1411,15095
82450dea-8813-5b4f-9358-774d4d957b8a,"Haas, Cooper and Davis",headphones|smartphone|travel,4.42,6.76,859,6670
d0ec9d5d-5fed-53be-bec1-f82c19d4ed7c,Carr PLC,beauty|finance|flights|jackets|jeans,3.82,4.53,1034,13071
2e9bf4aa-9573-5808-8c66-17ba96958fa5,Abbott-Phelps,beauty|books,3.90,2.84,546,11633
e70ff833-2ca7-5f44-a93c-b44cc4e90f42,Wood PLC,books|fitness|protein|yoga,3.66,2.14,201,4150
c1b193d8-fc09-50a0-9557-78095c98eb73,Smith PLC,beauty|fashion|gaming|sneakers|travel,4.00,7.50,1009,8188
e95c6068-21f9-5687-83d3-1dbe6817edb3,Rodriguez-Campbell,fashion|flights|gym|headphones|skincare,2.01,7.63,561,5850
4d55447b-45d3-588c-ad56-ea3805ab70ab,Young Ltd,beauty|jackets|smartphone|sneakers|yoga,2.87,8.08,63,598
2bc43b4f-2360-5912-a0b6-1c1db203f60a,"Long, Flores and Reyes",flights|gaming|travel,4.53,4.74,460,5845
77e2e666-e214-5538-ab67-7f0e9def76df,Graham-Clark,insurance|protein|shoes|workout,0.97,7.85,890,7286
6a5d8895-6cd7-52b5-88a2-e5d5fab3b678,Wells and Sons,headphones|running|workout|yoga,4.79,3.00,723,18981
7e527f9b-6a70-50a3-8fa6-b9392ad15ee5,"Cruz, Middleton and Larsen",fashion|fitness|gaming|sneakers,3.64,1.61,125,4300
da548428-852a-5fd5-a269-6f977de31a36,Roberts Ltd,gym|jeans|travel,1.89,6.46,337,3078
9c045545-065a-5457-a115-eaa9fb6272a0,Taylor Inc,fashion|running|sneakers,4.91,6.16,1502,17738
f6dc3e47-c8bf-526f-b9c6-31be2181dc7b,"Smith, Griffith and Tucker",education|fitness|sneakers,1.83,7.70,1055,9426
a9baa9f9-9ed3-5891-8086-0d4c28d234ac,Proctor-Taylor,finance|flights|protein|yoga,2.81,3.62,121,1664
600eb768-18b0-52a1-9ed2-5290beb5bd4a,May Group,education|fashion|jackets|protein|skincare,3.52,7.28,1605,14462
b565ae60-3876-543f-8189-5bbf09bb22d9,English-Dominguez,beauty|shoes,2.05,2.40,235,5075
5997702d-087b-5a80-a5b0-394f54ddddb8,Hanson-Gibson,books|headphones|yoga,1.66,2.37,476,10410
55b3379d-b146-5e67-a212-5dd8c0c610ff,Arnold-Cole,flights|gym|laptop|protein|vacation,4.88,1.23,89,2488
2d8b8d3e-101e-514d-8527-d1ed60ae816b,Perez-Coleman,headphones|laptop,0.95,9.41,2154,13085
6f070f7e-bb4a-5f69-85d4-7dbc0efb0f9a,Lane Ltd,education|finance|jackets|running,2.05,9.50,2145,14759
2ea05b4a-2e33-5e03-b6c4-c3ebd1ad3b41,Joseph LLC,beauty|finance|workout|yoga,4.33,1.71,337,16923
52d9f2ff-ff73-512a-b114-d4640d23fbac,House-Johnston,education|electronics|fitness|gym|insurance,4.68,2.33,171,2069
